,index,price,color,likes,brand,Percentage discount,Rate,Fit,in sale,category,sex,color_encoded,brand_encoded,fabric types,Fit_encoded,category_encoded,sex_encoded,fabric types_encoded
1114,4272,105.0,black,453.0,asos curve,0,0.0,"regular, tapered fit",0,tracksuits & joggers,women,1,4,fabric,16,6,1,13
1115,4274,110.0,black,2000.0,collusion,0,0.0,unisex style ,0,tracksuits & joggers,women,1,8,fabric,31,6,1,13
1116,4277,110.0,purple,655.0,collusion,0,0.0,unisex style ,0,tracksuits & joggers,women,14,8,fabric,31,6,1,13
1117,4278,110.0,brown,582.0,collusion,0,3.0,unisex style,0,tracksuits & joggers,women,3,8,fabric,30,6,1,13
1118,4280,120.71,stone,548.0,collusion,14,0.0,unisex style,1,tracksuits & joggers,women,16,8,fabric,30,6,1,13
1119,4281,160.0,mid blue,544.0,collusion,0,0.0,unisex style,0,tracksuits & joggers,women,9,8,fabric,30,6,1,13
1120,4287,225.0,grey,625.0,puma,0,4.4,"oversized, tapered fit",0,tracksuits & joggers,women,7,19,fabric,13,6,1,13
1121,4289,100.0,black,590.0,new look,0,3.0,"oversized, tapered fit",0,tracksuits & joggers,women,1,15,fabric,13,6,1,13
1122,4292,90.0,black,205.0,asos design,0,3.8,"regular, tapered fit",0,tracksuits & joggers,women,1,5,fabric,16,6,1,13
1123,4295,95.0,black,619.0,asos design,0,4.3,"slim, tapered fit",0,tracksuits & joggers,women,1,5,fabric,25,6,1,13
1124,4302,170.0,ecru,1000.0,topshop,0,2.8,oversized fit,0,tracksuits & joggers,women,5,24,fabric,12,6,1,13
1125,4305,90.0,black,129.0,asos design,0,0.0,designed to fit you from bump to baby,0,tracksuits & joggers,women,1,5,fabric,6,6,1,13
1126,4312,100.0,grey,516.0,new look,0,0.0,"regular, tapered fit",0,tracksuits & joggers,women,7,15,fabric,16,6,1,13
1127,4314,130.0,stone,2000.0,asos design,0,4.3,straight fit,0,tracksuits & joggers,women,16,5,fabric,26,6,1,13
1128,4318,195.0,green,67.0,monki,0,0.0,straight fit,0,tracksuits & joggers,women,6,12,fabric,26,6,1,2
1129,4333,475.0,black,957.0,adidas originals,0,0.0,regular fit,0,tracksuits & joggers,women,1,2,fabric,14,6,1,13
1130,4346,390.0,grey,340.0,the north face,0,0.0,"regular, tapered fit",0,tracksuits & joggers,women,7,22,fabric,16,6,1,13
1131,4347,390.0,black,324.0,the north face,0,0.0,"regular, tapered fit",0,tracksuits & joggers,women,1,22,fabric,16,6,1,13
1132,4348,330.0,black,2000.0,vans,0,0.0,"regular, tapered fit",0,tracksuits & joggers,women,1,27,fabric,16,6,1,13
1133,4350,130.0,black,849.0,asos 4505,0,0.0,"slim, tapered fit",0,tracksuits & joggers,women,1,3,fabric,25,6,1,13
1134,4360,390.0,black,677.0,the north face,0,0.0,"regular, tapered fit",0,tracksuits & joggers,women,1,22,fabric,16,6,1,13
1135,4371,195.0,cream,711.0,puma,0,0.0,"regular, tapered fit",0,tracksuits & joggers,women,4,19,fabric,16,6,1,13
1136,4372,390.0,cream,255.0,the north face,0,0.0,"regular, tapered fit",0,tracksuits & joggers,women,4,22,fabric,16,6,1,13
1137,4378,390.0,grey,551.0,the north face,0,0.0,"oversized, tapered fit",0,tracksuits & joggers,women,7,22,fabric,13,6,1,13
1138,4382,233.54,multi,309.0,vans,29,0.0,regular fit,1,tracksuits & joggers,women,10,27,fabric,14,6,1,13
1139,4384,200.0,stone,611.0,asos 4505,0,0.0,"regular, tapered fit",0,tracksuits & joggers,women,16,3,fabric,16,6,1,2
1140,4385,390.0,pink,411.0,the north face,0,0.0,"skinny, tapered fit",0,tracksuits & joggers,women,13,22,fabric,22,6,1,13
1141,4393,390.0,brown,200.0,the north face,0,0.0,"oversized, tapered fit",0,tracksuits & joggers,women,3,22,fabric,13,6,1,13
1142,4394,415.0,black,172.0,the north face,0,0.0,"slim, tapered fit",0,tracksuits & joggers,women,1,22,fabric,25,6,1,13
1143,4395,200.0,orange,369.0,adidas,0,0.0,"regular, tapered fit",0,tracksuits & joggers,women,12,1,fabric,16,6,1,13
1144,4396,345.0,green,440.0,the north face,0,0.0,"regular, tapered fit",0,tracksuits & joggers,women,6,22,fabric,16,6,1,13
1145,4402,365.0,grey,234.0,the north face,0,0.0,"regular, tapered fit",0,tracksuits & joggers,women,7,22,fleece,16,6,1,4
1146,4406,365.0,navy,115.0,under armour,0,0.0,"slim, tapered fit",0,tracksuits & joggers,women,11,25,fabric,25,6,1,13
1147,4417,390.0,stone,61.0,the north face,0,0.0,oversized fit,0,tracksuits & joggers,women,16,22,fabric,12,6,1,13
1148,4418,280.0,brown,242.0,the north face,0,0.0,flared slim fit,0,tracksuits & joggers,women,3,22,fabric,9,6,1,13
1149,4422,475.0,grey,148.0,under armour,0,0.0,"regular, tapered fit",0,tracksuits & joggers,women,7,25,fabric,16,6,1,2
1150,4430,365.0,grey,689.0,the north face,0,0.0,"skinny, tapered fit",0,tracksuits & joggers,women,7,22,fabric,22,6,1,13
1151,4431,365.0,black,124.0,under armour,0,0.0,"regular, tapered fit",0,tracksuits & joggers,women,1,25,fabric,16,6,1,13
1152,4432,390.0,blue,223.0,the north face,0,0.0,"skinny, tapered fit",0,tracksuits & joggers,women,2,22,fabric,22,6,1,13
1153,4438,225.0,purple,299.0,puma,0,0.0,regular fit,0,tracksuits & joggers,women,14,19,fabric,14,6,1,13
1154,4439,401.48,black,166.0,nike,14,0.0,"regular, tapered fit",1,tracksuits & joggers,women,1,16,fabric,16,6,1,13
1155,4442,240.0,black,299.0,under armour,0,0.0,"slim, tapered fit",0,tracksuits & joggers,women,1,25,stretch,25,6,1,8
1156,4447,255.0,black,264.0,puma,0,0.0,"regular, tapered fit",0,tracksuits & joggers,women,1,19,woven,16,6,1,12
1157,4452,130.0,navy,2000.0,asos 4505,0,0.0,"slim, tapered fit",0,tracksuits & joggers,women,11,3,fabric,25,6,1,13
1158,4461,195.0,black,338.0,puma,0,4.6,"regular, tapered fit",0,tracksuits & joggers,women,1,19,fabric,16,6,1,2
1159,4465,335.0,black,580.0,puma,0,0.0,"regular, tapered fit",0,tracksuits & joggers,women,1,19,fabric,16,6,1,13
1160,4466,215.17,green,273.0,adidas,19,0.0,"oversized, tapered fit",1,tracksuits & joggers,women,6,1,fabric,13,6,1,13
1161,4467,335.0,grey,88.0,the north face,0,0.0,"regular, tapered fit",0,tracksuits & joggers,women,7,22,fabric,16,6,1,13
1162,4468,290.0,black,221.0,adidas originals,0,0.0,regular fit,0,tracksuits & joggers,women,1,2,fabric,14,6,1,2
1163,4469,420.0,grey,183.0,napapijri,0,0.0,"regular, tapered fit",0,tracksuits & joggers,women,7,14,fabric,16,6,1,13
1164,4471,120.0,black,414.0,asos 4505,0,2.8,"slim, tapered fit",0,tracksuits & joggers,women,1,3,fabric,25,6,1,2
1165,4477,356.87,black,157.0,napapijri,15,0.0,"regular, tapered fit",1,tracksuits & joggers,women,1,14,fabric,16,6,1,13
1166,4478,365.0,black,235.0,under armour,0,0.0,"regular, tapered fit",0,tracksuits & joggers,women,1,25,stretch,16,6,1,8
1167,4481,335.88,white,88.0,napapijri,20,0.0,"regular, tapered fit",1,tracksuits & joggers,women,17,14,fabric,16,6,1,13
1168,4488,445.0,black,417.0,napapijri,0,0.0,"oversized, tapered fit",0,tracksuits & joggers,women,1,14,fabric,13,6,1,13
1169,4492,354.25,green,154.0,napapijri,19,0.0,regular fit,1,tracksuits & joggers,women,6,14,fabric,14,6,1,13
1170,4495,330.63,grey,60.0,napapijri,25,0.0,regular fit,1,tracksuits & joggers,women,7,14,fabric,14,6,1,13
1171,4505,240.0,pink,354.0,nike,0,0.0,regular fit,0,tracksuits & joggers,women,13,16,fabric,14,6,1,13
1172,4508,370.0,red,214.0,nike,0,0.0,"relaxed, tapered fit",0,tracksuits & joggers,women,15,16,fabric,19,6,1,13
1173,4509,395.0,stone,1000.0,nike,0,0.0,"regular, tapered fit",0,tracksuits & joggers,women,16,16,fabric,16,6,1,13
1174,4510,370.0,red,127.0,nike,0,0.0,"regular, tapered fit",0,tracksuits & joggers,women,15,16,fabric,16,6,1,13
1175,4511,395.0,brown,263.0,nike,0,0.0,"regular, tapered fit",0,tracksuits & joggers,women,3,16,fabric,16,6,1,2
1176,4520,315.0,black,1000.0,adidas originals,0,0.0,"relaxed, tapered fit",0,tracksuits & joggers,women,1,2,fabric,19,6,1,13
1177,4525,167.94,khaki,1000.0,puma,19,0.0,"regular, tapered fit",1,tracksuits & joggers,women,8,19,fabric,16,6,1,13
1178,4529,315.0,black,867.0,adidas originals,0,0.0,"relaxed, tapered fit",0,tracksuits & joggers,women,1,2,fabric,19,6,1,13
1179,4533,240.0,black,966.0,adidas originals,0,0.0,"regular, tapered fit",0,tracksuits & joggers,women,1,2,fabric,16,6,1,13
1180,4538,315.0,brown,311.0,adidas originals,0,0.0,"regular, tapered fit",0,tracksuits & joggers,women,3,2,fabric,16,6,1,13
1181,4539,202.05,black,362.0,adidas originals,14,4.8,"regular, tapered fit",1,tracksuits & joggers,women,1,2,fabric,16,6,1,13
1182,4544,290.0,green,194.0,adidas originals,0,0.0,"regular, tapered fit",0,tracksuits & joggers,women,6,2,fabric,16,6,1,13
1183,4556,210.0,brown,1000.0,puma,0,3.1,"regular, tapered fit",0,tracksuits & joggers,women,3,19,fabric,16,6,1,13
1184,4558,272.9,blue,233.0,the north face,20,0.0,"skinny, tapered fit",1,tracksuits & joggers,women,2,22,fabric,22,6,1,2
1185,4563,335.0,black,158.0,the north face,0,0.0,"regular, tapered fit",0,tracksuits & joggers,women,1,22,fabric,16,6,1,2
1186,4566,445.0,black,108.0,napapijri,0,0.0,"relaxed, tapered fit",0,tracksuits & joggers,women,1,14,fabric,19,6,1,13
1187,4567,354.25,black,184.0,the north face,19,0.0,"regular, tapered fit",1,tracksuits & joggers,women,1,22,fabric,16,6,1,2
1188,4568,200.0,black,707.0,adidas,0,4.6,"regular, tapered fit",0,tracksuits & joggers,women,1,1,fabric,16,6,1,2
1189,4576,145.0,black,340.0,asos 4505,0,3.3,"slim, tapered fit",0,tracksuits & joggers,women,1,3,fabric,25,6,1,13
1190,4586,181.06,black,573.0,adidas,19,4.4,"regular, tapered fit",1,tracksuits & joggers,women,1,1,fabric,16,6,1,2
1191,4588,200.0,black,337.0,adidas originals,0,5.0,"regular, tapered fit",0,tracksuits & joggers,women,1,2,fabric,16,6,1,13
1192,4589,365.0,black,288.0,the north face,0,3.3,"regular, tapered fit",0,tracksuits & joggers,women,1,22,fabric,16,6,1,13
1193,4590,210.0,white,321.0,adidas,0,0.0,"regular, tapered fit",0,tracksuits & joggers,women,17,1,fabric,16,6,1,13
1194,4596,130.0,black,393.0,asos 4505,0,3.7,"regular, tapered fit",0,tracksuits & joggers,women,1,3,fabric,16,6,1,13
1195,4600,345.0,black,432.0,nike,0,3.0,unisex style,0,tracksuits & joggers,women,1,16,fabric,30,6,1,13
1196,4608,194.18,blue,316.0,adidas,13,4.5,"regular, tapered fit",1,tracksuits & joggers,women,2,1,fabric,16,6,1,2
1197,4611,200.0,black,326.0,under armour,0,4.3,"slim, tapered fit",0,tracksuits & joggers,women,1,25,fabric,25,6,1,13
1198,4612,305.0,black,234.0,nike,0,4.3,"oversized, tapered fit",0,tracksuits & joggers,women,1,16,fabric,13,6,1,2
1199,4624,129.89,pink,763.0,vans,55,0.0,relaxed fit ,1,hoodies & sweatshirts,women,13,27,fabric,18,1,1,13
1200,4625,356.87,black,1000.0,adidas originals,20,0.0,relaxed fit,1,hoodies & sweatshirts,women,1,2,fabric,17,1,1,13
1201,4628,115.46,black,2000.0,puma,44,4.5,boxy fit,1,hoodies & sweatshirts,women,1,19,fabric,2,1,1,2
1202,4632,165.32,white,2000.0,adidas originals,49,4.7,relaxed fit,1,hoodies & sweatshirts,women,17,2,fabric,17,1,1,13
1203,4634,183.68,white,1000.0,adidas originals,30,4.8,relaxed fit,1,hoodies & sweatshirts,women,17,2,fabric,17,1,1,13
1204,4637,118.08,black,2000.0,asos curve,25,5.0,oversized fit,1,hoodies & sweatshirts,women,1,4,fabric,12,1,1,13
1205,4640,94.47,black,779.0,asos design,18,0.0,regular fit,1,hoodies & sweatshirts,women,1,5,fabric,14,1,1,13
1206,4643,94.47,black,2000.0,asos design,14,0.0,oversized fit,1,hoodies & sweatshirts,women,1,5,fabric,12,1,1,13
1207,4651,157.44,blue,945.0,adidas,25,0.0,relaxed fit,1,hoodies & sweatshirts,women,2,1,fabric,17,1,1,13
1208,4654,194.18,ecru,1000.0,topshop,19,0.0,regular fit,1,hoodies & sweatshirts,women,5,24,fabric,14,1,1,13
1209,4659,102.34,black,1000.0,asos curve,18,4.7,oversized fit,1,hoodies & sweatshirts,women,1,4,fabric,12,1,1,13
1210,4660,254.53,brown,516.0,the north face,29,0.0,regular fit,1,hoodies & sweatshirts,women,3,22,fabric,14,1,1,13
1211,4664,157.44,green,1000.0,topshop,25,0.0,relaxed fit,1,hoodies & sweatshirts,women,6,24,fabric,17,1,1,13
1212,4666,110.21,black,1000.0,asos 4505,25,3.6,regular fit,1,hoodies & sweatshirts,women,1,3,fabric,14,1,1,2
1213,4672,265.03,white,856.0,adidas originals,19,4.5,relaxed fit,1,hoodies & sweatshirts,women,17,2,fabric,17,1,1,13
1214,4679,118.08,black,2000.0,asos design,25,4.0,oversized fit,1,hoodies & sweatshirts,women,1,5,fabric,12,1,1,13
1215,4680,254.53,black,406.0,the north face,29,0.0,regular fit,1,hoodies & sweatshirts,women,1,22,fabric,14,1,1,13
1216,4681,249.28,navy,369.0,under armour,24,0.0,relaxed fit,1,hoodies & sweatshirts,women,11,25,fleece,17,1,1,4
1217,4682,178.44,khaki,896.0,puma,14,0.0,regular fit,1,hoodies & sweatshirts,women,8,19,fabric,14,1,1,13
1218,4684,202.05,grey,2000.0,topshop,19,0.0,relaxed fit,1,hoodies & sweatshirts,women,7,24,fabric,17,1,1,13
1219,4689,291.27,black,694.0,the north face,19,5.0,oversized fit,1,hoodies & sweatshirts,women,1,22,fabric,12,1,1,13
1220,4695,238.79,brown,2000.0,nike,29,0.0,relaxed fit,1,hoodies & sweatshirts,women,3,16,fabric,17,1,1,13
1221,4698,191.56,brown,600.0,vans,29,0.0,regular fit,1,hoodies & sweatshirts,women,3,27,fabric,14,1,1,13
1222,4701,81.35,stone,1000.0,collusion,18,0.0,unisex style,1,hoodies & sweatshirts,women,16,8,fabric,30,1,1,13
1223,4713,236.16,black,824.0,adidas originals,25,0.0,regular fit,1,hoodies & sweatshirts,women,1,2,fabric,14,1,1,13
1224,4715,272.9,black,416.0,the north face,24,0.0,regular fit,1,hoodies & sweatshirts,women,1,22,fabric,14,1,1,13
1225,4722,146.95,blue,1000.0,hollister,19,0.0,regular fit,1,hoodies & sweatshirts,women,2,10,fabric,14,1,1,13
1226,4725,167.94,beige,1000.0,topshop,19,0.0,regular fit,1,hoodies & sweatshirts,women,0,24,fabric,14,1,1,13
1227,4733,167.94,grey,2000.0,urban revivo,19,0.0,regular fit,1,hoodies & sweatshirts,women,7,26,fabric,14,1,1,13
1228,4736,312.26,blue,556.0,the north face,19,0.0,regular fit,1,hoodies & sweatshirts,women,2,22,fabric,14,1,1,13
1229,4741,220.42,black,261.0,the north face,30,0.0,regular fit,1,hoodies & sweatshirts,women,1,22,fleece,14,1,1,4
1230,4742,228.29,black,1000.0,the north face,25,0.0,regular fit,1,hoodies & sweatshirts,women,1,22,fabric,14,1,1,13
1231,4743,83.97,black,1000.0,asos 4505,19,0.0,regular fit,1,hoodies & sweatshirts,women,1,3,fabric,14,1,1,13
1232,4747,178.44,orange,2000.0,topshop,19,0.0,relaxed fit,1,hoodies & sweatshirts,women,12,24,fabric,17,1,1,13
1233,4748,102.34,purple,2000.0,asos design,18,0.0,oversized fit,1,hoodies & sweatshirts,women,14,5,fabric,12,1,1,13
1234,4757,157.44,pink,2000.0,asos 4505,18,0.0,regular fit,1,hoodies & sweatshirts,women,13,3,fabric,14,1,1,13
1235,4765,228.29,black,281.0,vans,25,0.0,regular fit,1,hoodies & sweatshirts,women,1,27,fabric,14,1,1,13
1236,4767,139.07,green,735.0,miss selfridge,24,0.0,oversized fit,1,hoodies & sweatshirts,women,6,11,fabric,12,1,1,13
1237,4771,228.29,green,232.0,the north face,25,0.0,regular fit,1,hoodies & sweatshirts,women,6,22,fabric,14,1,1,13
1238,4775,291.27,brown,326.0,the north face,29,0.0,oversized fit,1,hoodies & sweatshirts,women,3,22,fabric,12,1,1,13
1239,4776,54.95,purple,1000.0,collusion,50,0.0,regular fit,1,hoodies & sweatshirts,women,14,8,fabric,14,1,1,13
1240,4777,251.91,cream,1000.0,dickies,40,0.0,relaxed fit,1,hoodies & sweatshirts,women,4,9,fabric,17,1,1,13
1241,4778,312.26,black,321.0,the north face,19,0.0,regular fit,1,hoodies & sweatshirts,women,1,22,fabric,14,1,1,13
1242,4779,70.85,black,1000.0,asos design,25,0.0,boxy fit,1,hoodies & sweatshirts,women,1,5,fabric,2,1,1,13
1243,4783,116.51,grey,2000.0,puma,39,0.0,boxy fit,1,hoodies & sweatshirts,women,7,19,fabric,2,1,1,13
1244,4785,81.35,black,2000.0,asos design,18,4.3,regular fit,1,hoodies & sweatshirts,women,1,5,fabric,14,1,1,13
1245,4787,291.27,ecru,2000.0,dickies,19,0.0,regular fit,1,hoodies & sweatshirts,women,5,9,fabric,14,1,1,13
1246,4788,265.03,ecru,415.0,dickies,19,0.0,relaxed fit,1,hoodies & sweatshirts,women,5,9,fabric,17,1,1,13
1247,4796,94.47,purple,489.0,asos curve,18,0.0,regular fit,1,hoodies & sweatshirts,women,14,4,fabric,14,1,1,13
1248,4800,354.25,black,396.0,the north face,19,0.0,regular fit,1,hoodies & sweatshirts,women,1,22,fabric,14,1,1,13
1249,4803,254.53,grey,102.0,the north face,29,0.0,regular fit,1,hoodies & sweatshirts,women,7,22,fabric,14,1,1,13
1250,4806,236.16,grey,440.0,vans,25,0.0,relaxed fit,1,hoodies & sweatshirts,women,7,27,fleece,17,1,1,4
1251,4809,94.47,blue,947.0,asos curve,18,0.0,regular fit,1,hoodies & sweatshirts,women,2,4,fabric,14,1,1,13
1252,4810,254.53,cream,235.0,the north face,29,0.0,boxy fit,1,hoodies & sweatshirts,women,4,22,fabric,2,1,1,13
1253,4811,228.29,khaki,662.0,the north face,25,0.0,regular fit,1,hoodies & sweatshirts,women,8,22,fabric,14,1,1,13
1254,4813,333.25,black,999.0,the north face,19,3.7,oversized fit,1,hoodies & sweatshirts,women,1,22,fabric,12,1,1,13
1255,4814,118.08,black,915.0,asos design,25,3.3,relaxed fit,1,hoodies & sweatshirts,women,1,5,fabric,17,1,1,13
1256,4816,217.27,brown,646.0,the north face,40,0.0,regular fit,1,hoodies & sweatshirts,women,3,22,fabric,14,1,1,13
1257,4817,257.16,beige,377.0,the north face,29,5.0,relaxed fit,1,hoodies & sweatshirts,women,0,22,fabric,17,1,1,13
1258,4822,265.03,navy,995.0,the north face,19,0.0,regular fit,1,hoodies & sweatshirts,women,11,22,fleece,14,1,1,4
1259,4824,102.34,black,2000.0,asos design,18,0.0,oversized fit,1,hoodies & sweatshirts,women,1,5,fabric,12,1,1,13
1260,4828,354.25,brown,1000.0,the north face,19,0.0,oversized fit,1,hoodies & sweatshirts,women,3,22,fabric,12,1,1,13
1261,4830,272.9,grey,287.0,nike,19,0.0,relaxed fit,1,hoodies & sweatshirts,women,7,16,fabric,17,1,1,13
1262,4835,157.44,pink,983.0,adidas,25,0.0,relaxed fit,1,hoodies & sweatshirts,women,13,1,fabric,17,1,1,13
1263,4839,275.53,black,363.0,adidas originals,24,0.0,regular fit,1,hoodies & sweatshirts,women,1,2,fabric,14,1,1,13
1264,4842,291.27,grey,224.0,the north face,25,0.0,regular fit,1,hoodies & sweatshirts,women,7,22,fabric,14,1,1,13
1265,4844,233.54,grey,546.0,vans,24,0.0,oversized fit,1,hoodies & sweatshirts,women,7,27,fabric,12,1,1,13
1266,4848,354.25,black,468.0,the north face,24,0.0,regular fit,1,hoodies & sweatshirts,women,1,22,fabric,14,1,1,13
1267,4853,288.65,mid blue,986.0,nike,24,0.0,oversized fit,1,hoodies & sweatshirts,women,9,16,fabric,12,1,1,13
1268,4858,89.22,black,895.0,asos design,19,4.2,oversized fit,1,hoodies & sweatshirts,women,1,5,fabric,12,1,1,13
1269,4871,267.65,white,279.0,adidas originals,40,0.0,regular fit,1,hoodies & sweatshirts,women,17,2,fabric,14,1,1,13
1270,4873,167.94,mid blue,492.0,topshop,19,0.0,oversized fit,1,hoodies & sweatshirts,women,9,24,fabric,12,1,1,13
1271,4877,272.9,brown,447.0,the north face,24,0.0,oversized fit,1,hoodies & sweatshirts,women,3,22,fabric,12,1,1,13
1272,4881,272.9,black,95.0,the north face,29,0.0,regular fit,1,hoodies & sweatshirts,women,1,22,fabric,14,1,1,13
1273,4882,89.22,black,373.0,asos 4505,29,0.0,relaxed fit,1,hoodies & sweatshirts,women,1,3,fabric,17,1,1,13
1274,4884,272.9,grey,260.0,the north face,24,0.0,regular fit,1,hoodies & sweatshirts,women,7,22,fabric,14,1,1,13
1275,4885,118.08,black,1000.0,asos design,25,0.0,relaxed fit,1,hoodies & sweatshirts,women,1,5,fabric,17,1,1,13
1276,4886,291.27,grey,437.0,the north face,19,0.0,regular fit,1,hoodies & sweatshirts,women,7,22,fabric,14,1,1,13
1277,4889,220.42,black,373.0,the north face,30,0.0,regular fit,1,hoodies & sweatshirts,women,1,22,fleece,14,1,1,4
1278,4896,291.27,black,419.0,the north face,29,0.0,regular fit,1,hoodies & sweatshirts,women,1,22,fabric,14,1,1,13
1279,4898,291.27,black,2000.0,dickies,19,0.0,oversized fit,1,hoodies & sweatshirts,women,1,9,fabric,12,1,1,13
1280,4900,102.34,black,2000.0,asos 4505,18,0.0,relaxed fit,1,hoodies & sweatshirts,women,1,3,fabric,17,1,1,13
1281,4909,349.0,black,524.0,the north face,29,0.0,relaxed fit,1,hoodies & sweatshirts,women,1,22,fabric,17,1,1,13
1282,4922,215.17,brown,277.0,the north face,29,0.0,regular fit,1,hoodies & sweatshirts,women,3,22,fabric,14,1,1,13
1283,4923,70.85,stone,410.0,asos design,25,0.0,boxy fit,1,hoodies & sweatshirts,women,16,5,fabric,2,1,1,13
1284,4924,333.25,grey,458.0,the north face,19,0.0,oversized fit,1,hoodies & sweatshirts,women,7,22,fabric,12,1,1,13
1285,4925,249.28,beige,344.0,vans,24,0.0,oversized fit,1,hoodies & sweatshirts,women,0,27,fabric,12,1,1,13
1286,4927,270.28,black,2000.0,nike,29,0.0,relaxed fit ,1,hoodies & sweatshirts,women,1,16,fabric,18,1,1,2
1287,4931,125.95,beige,253.0,na-kd,25,0.0,regular fit,1,hoodies & sweatshirts,women,0,13,fabric,14,1,1,13
1288,4935,201.89,beige,1000.0,nike,45,4.0,relaxed fit,1,hoodies & sweatshirts,women,0,16,fabric,17,1,1,13
1289,4937,70.85,black,501.0,asos design,28,4.3,designed to fit you from bump to baby,1,hoodies & sweatshirts,women,1,5,fabric,6,1,1,13
1290,4943,118.08,white,581.0,miss selfridge,24,0.0,relaxed fit,1,hoodies & sweatshirts,women,17,11,fabric,17,1,1,13
1291,4947,110.21,multi,358.0,asos curve,25,0.0,regular fit,1,hoodies & sweatshirts,women,10,4,fabric,14,1,1,13
1292,4953,309.64,pink,220.0,dickies,29,0.0,relaxed fit,1,hoodies & sweatshirts,women,13,9,fabric,17,1,1,13
1293,4954,118.08,multi,505.0,asos design,29,0.0,regular fit,1,hoodies & sweatshirts,women,10,5,fabric,14,1,1,13
1294,4960,272.9,cream,366.0,the north face,24,0.0,regular fit,1,hoodies & sweatshirts,women,4,22,fleece,14,1,1,4
1295,4962,125.95,purple,539.0,asos design,29,0.0,relaxed fit,1,hoodies & sweatshirts,women,14,5,fabric,17,1,1,13
1296,4963,233.54,black,273.0,adidas originals,29,0.0,relaxed fit,1,hoodies & sweatshirts,women,1,2,fabric,17,1,1,13
1297,4964,249.28,red,498.0,adidas originals,24,5.0,relaxed fit,1,hoodies & sweatshirts,women,15,2,fabric,17,1,1,13
1298,4968,118.08,khaki,586.0,asos design,25,0.0,oversized fit,1,hoodies & sweatshirts,women,8,5,fabric,12,1,1,13
1299,4970,233.54,black,167.0,the north face,39,0.0,regular fit,1,hoodies & sweatshirts,women,1,22,fabric,14,1,1,13
1300,4974,118.08,black,942.0,asos 4505,19,0.0,regular fit,1,hoodies & sweatshirts,women,1,3,fabric,14,1,1,13
1301,4975,291.27,green,236.0,the north face,25,0.0,regular fit,1,hoodies & sweatshirts,women,6,22,fabric,14,1,1,13
1302,4977,118.08,blue,317.0,river island,39,0.0,regular fit,1,hoodies & sweatshirts,women,2,21,fabric,14,1,1,13
1303,4979,236.16,black,184.0,vans,25,0.0,relaxed fit,1,hoodies & sweatshirts,women,1,27,fabric,17,1,1,13
